movieId,title_clean,year,genres,genres_clean,tags_clean,tmdb_rating,tmdb_vote_count,tmdb_weighted_rating,imdbId,tmdbId
25826,Libeled Lady,1936,Comedy|Romance,Comedy Romance,,7.287,134.0,6.878043418427421,27884,31773.0
25827,Mr. Deeds Goes to Town,1936,Comedy|Romance,Comedy Romance,,7.548,405.0,7.263332090324519,27996,24807.0
25833,Camille,1936,Drama|Romance,Drama Romance,,7.0,150.0,6.75912910346052,28683,43874.0
25834,Captains Courageous,1937,Adventure|Drama,Adventure Drama,,7.419,186.0,7.011622841872827,28691,16515.0
25841,Stage Door,1937,Drama,Drama,show business,7.063,134.0,6.774895652104396,29604,43864.0
25850,Holiday,1938,Comedy|Drama|Romance,Comedy Drama Romance,,7.311,289.0,7.035721154175739,30241,16274.0
25855,"Roaring Twenties, The",1939,Crime|Drama|Thriller,Crime Drama Thriller,in netflix queue,7.536,267.0,7.163124138590518,31867,37698.0
25856,Wuthering Heights,1939,Drama|Romance,Drama Romance,,7.189,320.0,6.971766529900167,32145,3084.0
25865,"Letter, The",1940,Drama|Film-Noir,Drama Film-Noir,in netflix queue,7.287,246.0,6.991698845564217,32701,17801.0
25870,Here Comes Mr. Jordan,1941,Comedy|Fantasy|Romance,Comedy Fantasy Romance,,7.016,122.0,6.741952095922507,33712,38914.0
25886,Random Harvest,1942,Drama|Romance,Drama Romance,made me cry,7.309,115.0,6.858778068979337,35238,22387.0
25887,Tales of Manhattan,1942,Comedy|Drama,Comedy Drama,,6.4,36.0,6.504935931411294,35415,27655.0
25898,Day of Wrath (Vredens dag),1943,Drama,Drama,,8.0,251.0,7.433952536182304,36506,41391.0
25905,"Miracle of Morgan's Creek, The",1944,Comedy|Romance,Comedy Romance,,6.851,124.0,6.671091226912383,37077,42879.0
25906,Mr. Skeffington,1944,Drama|Romance,Drama Romance,,6.829,70.0,6.621509404239557,37094,43307.0
25923,Great Expectations,1946,Drama,Drama,,7.303,371.0,7.072851580989355,38574,14320.0
25927,"Stranger, The",1946,Drama|Film-Noir|Thriller,Drama Film-Noir Thriller,,7.22,638.0,7.083537905361484,38991,20246.0
25937,Easter Parade,1948,Musical|Romance,Musical Romance,,7.036,154.0,6.780053487981927,40308,29380.0
25940,"Lady from Shanghai, The",1947,Drama|Film-Noir|Mystery,Drama Film-Noir Mystery,mirrors,7.356,720.0,7.2079505527507175,40525,3766.0
25946,"Three Musketeers, The",1948,Action|Adventure|Drama|Romance,Action Adventure Drama Romance,,6.77,161.0,6.651014574724464,40876,41609.0
25947,Unfaithfully Yours,1948,Comedy,Comedy,,7.2,126.0,6.827747826015475,40919,33115.0
25952,"Letter to Three Wives, A",1949,Comedy|Drama,Comedy Drama,in netflix queue,7.199,173.0,6.880241317461756,41587,45578.0
25959,Annie Get Your Gun,1950,Comedy|Musical|Romance|Western,Comedy Musical Romance Western,,6.718,87.0,6.596387847386801,42200,25209.0
25962,King Solomon's Mines,1950,Action|Adventure|Romance,Action Adventure Romance,,6.512,130.0,6.521298378962994,42646,43388.0
25963,"Young and the Damned, The (Olvidados, Los)",1950,Crime|Drama,Crime Drama,,8.04,535.0,7.697185888384941,42804,800.0
25996,"Star Is Born, A",1954,Drama|Musical,Drama Musical,,7.147,330.0,6.9477672171712115,47522,3111.0
25999,The Wild One,1953,Drama,Drama,,6.566,332.0,6.554119907489529,47677,28696.0
26002,Confidential Report,1955,Crime|Drama|Mystery|Thriller,Crime Drama Mystery Thriller,,6.849,192.0,6.705044798746073,48393,44026.0
26003,Night and Fog (Nuit et brouillard),1955,Crime|Documentary|War,Crime Documentary War,,8.256,558.0,7.876784104562768,48434,803.0
26038,Teacher's Pet,1958,Comedy|Romance,Comedy Romance,,6.845,103.0,6.654183210624536,52278,43137.0
26048,"Human Condition II, The (Ningen no joken II)",1959,Drama|War,Drama War,,8.222,216.0,7.509395803652493,53115,34528.0
26052,Pickpocket,1959,Crime|Drama,Crime Drama,,7.282,565.0,7.118258496900802,53168,690.0
26059,When a Woman Ascends the Stairs (Onna ga kaidan wo agaru toki),1960,Drama,Drama,,7.968,126.0,7.169684221775192,54144,36872.0
26073,"Human Condition III, The (Ningen no joken III)",1961,Drama|War,Drama War,,8.399,207.0,7.59243306253401,55233,34530.0
26078,Advise and Consent,1962,Drama,Drama,,7.176,119.0,6.807958821602824,55728,17185.0
26082,Harakiri (Seppuku),1962,Drama,Drama,,8.4,1206.0,8.184484691681863,56058,14537.0
26084,"Music Man, The",1962,Children|Comedy|Musical|Romance,Children Comedy Musical Romance,,7.124,194.0,6.857859358297377,56262,13671.0
26085,Mutiny on the Bounty,1962,Adventure|Drama|Romance,Adventure Drama Romance,not available from netflix,7.051,342.0,6.88676279511499,56264,11085.0
26095,"Carabineers, The (Carabiniers, Les)",1963,Comedy|Drama|War,Comedy Drama War,,6.494,95.0,6.515804106199919,56905,52705.0
26116,"Hush... Hush, Sweet Charlotte",1964,Horror|Thriller,Horror Thriller,,7.3,285.0,7.026137182720316,58213,10299.0
26122,Onibaba,1964,Drama|Horror|War,Drama Horror War,,7.658,479.0,7.379299740192421,58430,3763.0
26124,Robinson Crusoe on Mars,1964,Sci-Fi,Sci-Fi,,6.31,155.0,6.420200752443524,58530,7348.0
26131,"Battle of Algiers, The (La battaglia di Algeri)",1966,Drama|War,Drama War,in netflix queue,7.895,892.0,7.690555419220572,58946,17295.0
26133,"Charlie Brown Christmas, A",1965,Animation|Children|Comedy,Animation Children Comedy,,7.678,779.0,7.485272045686303,59026,13187.0
26142,Major Dundee,1965,Adventure|War|Western,Adventure War Western,,6.682,176.0,6.6098637680551935,59418,29715.0
26147,"Thousand Clowns, A",1965,Comedy|Drama|Romance,Comedy Drama Romance,,6.906,32.0,6.592828755356506,59798,42731.0
26150,Andrei Rublev (Andrey Rublyov),1969,Drama|War,Drama War,,7.961,942.0,7.756428239092247,60107,895.0
26151,Au Hasard Balthazar,1966,Crime|Drama,Crime Drama,donkey,7.53,509.0,7.294027980123694,60138,20108.0
26152,Batman,1966,Action|Adventure|Comedy,Action Adventure Comedy,,6.369,1058.0,6.389674596512246,60153,2661.0
26158,Closely Watched Trains (Ostre sledované vlaky),1966,Comedy|Drama|War,Comedy Drama War,,7.223,267.0,6.966022723496179,60802,789.0
26159,Tokyo Drifter (Tôkyô nagaremono),1966,Action|Crime|Drama,Action Crime Drama,,7.1,208.0,6.8543907801709025,61101,45706.0
26169,Branded to Kill (Koroshi no rakuin),1967,Action|Crime|Drama,Action Crime Drama,,7.207,256.0,6.949260616858062,61882,17905.0
26171,Play Time (a.k.a. Playtime),1967,Comedy,Comedy,,7.707,662.0,7.481180262225127,62136,10227.0
26172,Point Blank,1967,Action|Crime|Drama|Thriller,Action Crime Drama Thriller,,7.036,426.0,6.899465925835985,62138,26039.0
26176,Titicut Follies,1967,Documentary|Drama,Documentary Drama,,7.241,145.0,6.870853095239667,62374,41212.0
26183,Asterix and Cleopatra (Astérix et Cléopâtre),1968,Action|Adventure|Animation|Children|Comedy,Action Adventure Animation Children Comedy,,6.9,1023.0,6.850637826069814,62687,9929.0
26184,"Diamond Arm, The (Brilliantovaya ruka)",1968,Action|Adventure|Comedy|Crime|Thriller,Action Adventure Comedy Crime Thriller,,7.8,327.0,7.387712055294173,62759,20873.0
26195,Sympathy for the Devil,1968,Documentary|Musical,Documentary Musical,,6.286,63.0,6.4594119761926345,63665,50789.0
26198,"Yours, Mine and Ours",1968,Children|Comedy,Children Comedy,,6.886,154.0,6.705776960650738,63829,27983.0
26225,"Claire's Knee (Genou de Claire, Le)",1970,Comedy|Romance,Comedy Romance,,7.272,294.0,7.013349522754722,65772,2860.0
26231,Performance,1970,Crime|Drama|Thriller,Crime Drama Thriller,,6.784,199.0,6.671541108883089,66214,26606.0
26236,"White Sun of the Desert, The (Beloe solntse pustyni)",1970,Action|Adventure|Comedy|Drama|Romance|War,Action Adventure Comedy Drama Romance War,,7.211,166.0,6.87950041722099,66565,20848.0
26237,Zabriskie Point,1970,Drama|Romance,Drama Romance,,7.0,437.0,6.8755094861319535,66601,2998.0
26242,Duel,1971,Action|Mystery|Thriller,Action Mystery Thriller,in netflix queue,7.415,2055.0,7.3521146630933005,67023,839.0
26249,They Call Me Trinity,1971,Comedy|Western,Comedy Western,,7.559,1447.0,7.458183064066321,67355,9394.0
26258,"Topo, El",1970,Fantasy|Western,Fantasy Western,,7.063,662.0,6.96063325367812,67866,13041.0
26265,Dr. Phibes Rises Again,1972,Adventure|Comedy|Horror|Romance,Adventure Comedy Horror Romance,,6.3,153.0,6.415976241168966,68503,18250.0
26283,Charley Varrick,1973,Crime|Drama|Thriller,Crime Drama Thriller,,7.352,280.0,7.056321818678215,69865,27331.0
26285,Dark Star,1974,Comedy|Sci-Fi|Thriller,Comedy Sci-Fi Thriller,,5.999,642.0,6.10314222122951,69945,1410.0
26303,Sisters,1973,Horror|Thriller,Horror Thriller,,6.718,440.0,6.668295870623751,70698,22307.0
26308,Turkish Delight (Turks fruit),1973,Drama|Romance,Drama Romance,,6.85,214.0,6.714158045181616,70842,21035.0
26313,California Split,1974,Comedy|Drama,Comedy Drama,,6.6,140.0,6.5624667837117165,71269,32044.0
26317,Emmanuelle,1974,Drama|Romance,Drama Romance,,5.964,812.0,6.05554245073517,71464,24402.0
26322,Gone in 60 Seconds,1974,Action|Crime|Drama,Action Crime Drama,,6.2,191.0,6.3484271113861475,71571,16246.0
26326,"Holy Mountain, The (Montaña sagrada, La)",1973,Drama,Drama,,7.529,1016.0,7.395154846344739,71615,8327.0
26340,"Twelve Tasks of Asterix, The (Les douze travaux d'Astérix)",1976,Action|Adventure|Animation|Children|Comedy|Fantasy,Action Adventure Animation Children Comedy Fantasy,,7.333,1344.0,7.2489038206278344,72901,9385.0
26344,French Connection II,1975,Action|Crime|Drama|Thriller,Action Crime Drama Thriller,,6.826,469.0,6.751512196106037,73018,10711.0
26347,"Irony of Fate, or Enjoy Your Bath! (Ironiya sudby, ili S legkim parom!)",1975,Comedy|Drama|Romance,Comedy Drama Romance,,7.3,264.0,7.012476567131543,73179,43430.0
26350,"Passenger, The (Professione: reporter)",1975,Drama,Drama,,7.241,539.0,7.080390279831005,73580,9652.0
26357,Trilogy of Terror,1975,Horror|Thriller,Horror Thriller,,6.253,182.0,6.380821931452447,73820,38783.0
26359,1900 (Novecento),1976,Drama|War,Drama War,,7.786,677.0,7.549370065662325,74084,3870.0
26365,Futureworld,1976,Sci-Fi|Thriller,Sci-Fi Thriller,,5.896,356.0,6.0897244342346575,74559,10640.0
26366,Harlan County U.S.A.,1976,Documentary,Documentary,,7.509,115.0,6.943336892508748,74605,33324.0
26375,Silver Streak,1976,Action|Comedy|Crime,Action Comedy Crime,,6.719,363.0,6.661633913004576,75223,11558.0
26386,High Anxiety,1977,Comedy|Thriller,Comedy Thriller,,6.4,398.0,6.436491233806089,76141,12535.0
26391,"New York, New York",1977,Drama|Musical|Romance,Drama Musical Romance,,6.532,500.0,6.5312825491056,76451,12637.0
26394,"Turning Point, The",1977,Drama|Romance,Drama Romance,,6.597,67.0,6.549337655189195,76843,61280.0
26399,Five Deadly Venoms,1978,Action,Action,,6.6,165.0,6.565380853299315,77559,13481.0
26401,Last Hurrah for Chivalry (Hao xia),1979,Action|Drama,Action Drama,,7.1,53.0,6.6731077845827595,77655,13514.0
26409,"Clonus Horror, The",1979,Horror|Sci-Fi,Horror Sci-Fi,,4.5,47.0,6.061532523344997,78062,98851.0
26413,Snake in the Eagle's Shadow (Se ying diu sau),1978,Action|Comedy,Action Comedy,,7.296,358.0,7.062175989829862,78252,11537.0
26422,Hair,1979,Comedy|Drama|Musical,Comedy Drama Musical,,7.3,735.0,7.164296675742579,79261,10654.0
26429,Love at First Bite,1979,Comedy|Horror|Romance,Comedy Horror Romance,,5.964,110.0,6.2962270964883125,79489,18966.0
26444,"Hitch Hikers Guide to the Galaxy, The",1981,Adventure|Comedy|Sci-Fi,Adventure Comedy Sci-Fi,,7.2,155.0,6.8623481883409605,81874,64353.0
26453,Smiley's People,1982,Drama|Mystery,Drama Mystery,,,0.0,6.52899767364573,83480,149645.0
26464,Blue Thunder,1983,Action|Crime|Drama,Action Crime Drama,,6.232,547.0,6.298233856196562,85255,6341.0
26467,"Day After, The",1983,Drama|Sci-Fi,Drama Sci-Fi,,6.787,443.0,6.719489391270632,85404,7012.0
26471,Eddie Murphy Delirious,1983,Comedy|Documentary,Comedy Documentary,,7.637,353.0,7.295909087769371,85474,15251.0
26472,"Norte, El",1984,Adventure|Drama,Adventure Drama,,7.122,82.0,6.732454538754727,85482,17435.0
26492,Twilight Zone: The Movie,1983,Fantasy|Horror|Sci-Fi|Thriller,Fantasy Horror Sci-Fi Thriller,,6.483,801.0,6.49053824087931,86491,15301.0
26498,Boy Meets Girl,1984,Drama,Drama,,6.668,122.0,6.589780052911754,86994,63418.0
26504,Cloak & Dagger,1984,Action|Adventure|Children|Crime|Mystery|Thriller,Action Adventure Children Crime Mystery Thriller,,6.385,158.0,6.456770269086919,87065,48677.0
26510,"Ewok Adventure, The (a.k.a. Caravan of Courage: An Ewok Adventure)",1984,Adventure|Children|Fantasy|Sci-Fi,Adventure Children Fantasy Sci-Fi,,5.872,415.0,6.0523297810531105,87225,1884.0
26523,"Silent Night, Deadly Night",1984,Horror|Thriller,Horror Thriller,,5.936,442.0,6.091426769219332,88117,27414.0
26524,"Times of Harvey Milk, The",1984,Documentary,Documentary,,7.277,119.0,6.8515059230521,88275,33138.0
26527,What Have I Done to Deserve This? (¿Qué he hecho yo para merecer esto!!),1984,Comedy|Drama,Comedy Drama,,7.108,268.0,6.894109728852658,88461,8221.0
26528,Anne of Green Gables,1985,Children|Drama,Children Drama,,8.098,256.0,7.50155117375879,88727,17663.0
26539,Death of a Salesman,1985,Drama,Drama,,6.905,179.0,6.729308436792797,89006,12615.0
26542,Ewoks: The Battle for Endor,1985,Adventure|Children|Fantasy|Sci-Fi,Adventure Children Fantasy Sci-Fi,,5.424,348.0,5.767533930222534,89110,10372.0
26547,Police Story (Ging chaat goo si),1985,Action|Comedy|Crime|Thriller,Action Comedy Crime Thriller,,7.5,1035.0,7.37210791506911,89374,9056.0
26554,"Quiet Earth, The",1985,Drama|Mystery|Sci-Fi,Drama Mystery Sci-Fi,,6.631,620.0,6.610389491328674,89869,10176.0
26555,Spies Like Us,1985,Comedy,Comedy,,6.198,702.0,6.258496664449801,90056,9080.0
26562,White Nights,1985,Drama,Drama,,6.743,144.0,6.631377524127507,90319,16082.0
26564,'Round Midnight,1986,Drama|Musical,Drama Musical,,7.1,104.0,6.756523504836703,90557,14670.0
26567,Club Paradise,1986,Comedy,Comedy,,5.2,99.0,6.015049354540546,90856,26555.0
26578,"Sacrifice, The (Offret - Sacraficatio)",1986,Drama,Drama,,7.704,615.0,7.465042273008264,91670,24657.0
26585,"Better Tomorrow, A (Ying hung boon sik)",1986,Crime|Drama|Thriller,Crime Drama Thriller,,7.4,614.0,7.222636361559506,92263,11471.0
26587,"Decalogue, The (Dekalog)",1989,Crime|Drama|Romance,Crime Drama Romance,,,,6.52899767364573,92337,
26590,G.I. Joe: The Movie,1987,Action|Adventure|Animation|Children|Fantasy|Sci-Fi,Action Adventure Animation Children Fantasy Sci-Fi,,6.471,105.0,6.505754331154121,93066,17421.0
26593,Hell Comes to Frogtown,1988,Action|Comedy|Sci-Fi,Action Comedy Sci-Fi,,5.506,170.0,5.99716402068006,93171,22572.0
26599,"Law of Desire (Ley del deseo, La)",1987,Comedy|Drama|Romance,Comedy Drama Romance,,7.097,330.0,6.913886313680452,93412,4043.0
26603,Prince of Darkness,1987,Fantasy|Horror|Sci-Fi|Thriller,Fantasy Horror Sci-Fi Thriller,,6.8,1136.0,6.767094071741979,93777,8852.0
26606,"Chinese Ghost Story, A (Sinnui yauwan)",1987,Action|Fantasy|Horror|Romance,Action Fantasy Horror Romance,,7.314,333.0,7.062478846453836,93978,30421.0
26612,"Better Tomorrow II, A (Ying hung boon sik II)",1987,Crime|Drama|Thriller,Crime Drama Thriller,,7.1,315.0,6.910069141445719,94357,18305.0
26614,"Bourne Identity, The",1988,Action|Adventure|Drama|Mystery|Thriller,Action Adventure Drama Mystery Thriller,,,0.0,6.52899767364573,94791,8677.0
26622,Dominick and Eugene,1988,Drama,Drama,,6.885,48.0,6.612354315914047,95050,49314.0
26629,Killer Klowns from Outer Space,1988,Comedy|Horror|Sci-Fi,Comedy Horror Sci-Fi,,6.622,1158.0,6.610896300199529,95444,16296.0
26630,Moonwalker,1988,Musical,Musical,,7.039,641.0,6.938661196444084,95655,13192.0
26631,Alice (Neco z Alenky),1988,Animation|Fantasy|Mystery,Animation Fantasy Mystery,,7.4,357.0,7.133954542339261,95715,18917.0
26645,Life Is a Long Quiet River (La vie est un long fleuve tranquille),1988,Comedy,Comedy,,6.751,457.0,6.694233932837752,96386,4271.0
26649,Lonesome Dove,1989,Adventure|Drama|Western,Adventure Drama Western,,,0.0,6.52899767364573,96639,13057.0
26662,Kiki's Delivery Service (Majo no takkyûbin),1989,Adventure|Animation|Children|Drama|Fantasy,Adventure Animation Children Drama Fantasy,anime,7.834,4556.0,7.7905276118740465,97814,16859.0
26676,Almost an Angel,1990,Comedy,Comedy,,5.784,118.0,6.209325944590471,99018,25943.0
26680,Cry-Baby,1990,Comedy|Musical|Romance,Comedy Musical Romance,,6.532,1567.0,6.531726586289083,99329,9768.0
26681,Bullet in the Head,1990,Action|Drama|War,Action Drama War,,7.551,314.0,7.21033255788191,99426,11909.0
26686,Ghost Dad,1990,Comedy|Fantasy,Comedy Fantasy,,5.1,219.0,5.696682539261648,99654,10485.0
26693,It,1990,Drama|Fantasy|Horror|Mystery|Thriller,Drama Fantasy Horror Mystery Thriller,,,0.0,6.52899767364573,99864,2670.0
26694,Ju Dou,1990,Drama,Drama,,7.2,179.0,6.886466174888035,99902,41821.0
26695,"Krays, The",1990,Drama,Drama,,6.076,119.0,6.333683459283984,99951,21344.0
26696,Lionheart,1990,Action,Action,,6.585,1150.0,6.578272865158668,100029,9399.0
26700,Nuns on the Run,1990,Comedy|Crime,Comedy Crime,,5.858,162.0,6.188240234364827,100280,11131.0
26701,Patlabor: The Movie (Kidô keisatsu patorebâ: The Movie),1989,Action|Animation|Crime|Drama|Film-Noir|Mystery|Sci-Fi|Thriller,Action Animation Crime Drama Film-Noir Mystery Sci-Fi Thriller,,6.97,184.0,6.766957873203459,100339,14571.0
26704,State of Grace,1990,Crime|Drama|Thriller,Crime Drama Thriller,,6.95,410.0,6.83342616360208,100685,1662.0
26712,35 Up,1991,Documentary,Documentary,,7.612,58.0,6.821156440755255,101254,20562.0
26713,Days of Being Wild (A Fei jingjyuhn),1990,Drama|Romance,Drama Romance,,7.269,585.0,7.112422688359002,101258,18311.0
26717,Begotten,1990,Drama|Horror,Drama Horror,boring psychedelic symbolic,5.926,350.0,6.112727090261104,101420,1483.0
26726,Dutch,1991,Comedy,Comedy,,6.455,224.0,6.485492479691285,101786,25330.0
26729,Hearts of Darkness: A Filmmakers Apocalypse,1991,Documentary,Documentary,,7.912,413.0,7.531067780284877,102015,4539.0
26732,Johnny Stecchino,1991,Comedy,Comedy,,7.3,1065.0,7.200943236303092,102164,12776.0
26736,Riki-Oh: The Story of Ricky (Lik Wong),1991,Action|Crime|Thriller,Action Crime Thriller,,6.878,366.0,6.77323257124738,102293,17467.0
26741,Mannequin 2: On the Move,1991,Comedy|Fantasy|Romance,Comedy Fantasy Romance,,5.8,168.0,6.152161953115014,102395,34376.0
26743,Only Yesterday (Omohide poro poro),1991,Animation|Drama,Animation Drama,,7.389,1247.0,7.292831648691154,102587,15080.0
26745,Other People's Money,1991,Comedy|Drama|Romance,Comedy Drama Romance,,6.135,152.0,6.3351865202666,102609,6463.0
26750,Quigley Down Under,1990,Adventure|Drama|Western,Adventure Drama Western,,6.7,423.0,6.653711439245482,102744,9588.0
26761,Prime Suspect 2,1992,Crime|Drama|Mystery|Romance|Thriller,Crime Drama Mystery Romance Thriller,,,0.0,6.52899767364573,103516,215993.0
26764,Captain America,1990,Action|Fantasy|Sci-Fi|Thriller|War,Action Fantasy Sci-Fi Thriller War,,4.511,456.0,5.0278444286498845,103923,13995.0
26765,City Hunter (Sing si lip yan),1993,Action|Comedy|Romance,Action Comedy Romance,,6.611,458.0,6.5900660727843565,103950,11198.0
26776,Porco Rosso (Crimson Pig) (Kurenai no buta),1992,Adventure|Animation|Comedy|Fantasy|Romance,Adventure Animation Comedy Fantasy Romance,in netflix queue,7.799,3711.0,7.747451301644876,104652,11621.0
26777,"Stolen Children (Ladro di bambini, Il)",1992,Drama,Drama,,7.649,97.0,6.956715097489684,104663,47714.0
26778,Ladybugs,1992,Comedy,Comedy,,5.612,179.0,6.040478079649939,104670,19087.0
26782,"Mambo Kings, The",1992,Drama|Musical,Drama Musical,,6.354,137.0,6.4474511386475495,104802,40082.0
26791,Shining Through,1992,Drama|Romance|Thriller|War,Drama Romance Thriller War,,6.5,225.0,6.511917892048114,105391,31962.0
26792,Sidekicks,1992,Action|Adventure|Children|Comedy,Action Adventure Children Comedy,,5.3,191.0,5.854461594144769,105402,22590.0
26796,"Heart in Winter, A (Un coeur en hiver)",1992,Drama|Romance,Drama Romance,,7.2,223.0,6.922770091479947,105682,48150.0
26797,Visions of Light: The Art of Cinematography,1992,Documentary,Documentary,,7.05,50.0,6.65484364619507,105764,41778.0
26810,Bad Boy Bubby,1993,Drama,Drama,,6.934,302.0,6.79546979251063,106341,14135.0
26812,Barbarians at the Gate,1993,Drama,Drama,,6.878,49.0,6.612012790108639,106356,27678.0
26819,Fortress,1992,Action|Sci-Fi,Action Sci-Fi,,6.063,727.0,6.145762030274184,106950,12088.0
